"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9952","time","6"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","1","time","6"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.997","time","7"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9941","time","7"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9999","time","7"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.997","time","8"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9941","time","8"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9999","time","8"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","9"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","9"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","9"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","10"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","10"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","10"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","11"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","11"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","11"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","12"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","12"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","12"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","13"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","13"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","13"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","14"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","14"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","14"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9947","time","15"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9909","time","15"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9986","time","15"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9932","time","16"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9888","time","16"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9977","time","16"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9917","time","17"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9869","time","17"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9966","time","17"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.991","time","18"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9859","time","18"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9961","time","18"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.991","time","19"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9859","time","19"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9961","time","19"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.991","time","20"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9859","time","20"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9961","time","20"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9902","time","21"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9849","time","21"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9955","time","21"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9895","time","22"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.984","time","22"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.995","time","22"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9895","time","23"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.984","time","23"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.995","time","23"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9895","time","24"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.984","time","24"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.995","time","24"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9895","time","25"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.984","time","25"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.995","time","25"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9895","time","26"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.984","time","26"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.995","time","26"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9887","time","27"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.983","time","27"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9944","time","27"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9887","time","28"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.983","time","28"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9944","time","28"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9887","time","29"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.983","time","29"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9944","time","29"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9872","time","30"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9811","time","30"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9933","time","30"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9872","time","31"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9811","time","31"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9933","time","31"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9872","time","32"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9811","time","32"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9933","time","32"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9872","time","33"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9811","time","33"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9933","time","33"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9864","time","34"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9802","time","34"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9927","time","34"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9857","time","35"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9793","time","35"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9921","time","35"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9857","time","36"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9793","time","36"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9921","time","36"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9857","time","37"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9793","time","37"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9921","time","37"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9857","time","38"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9793","time","38"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9921","time","38"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9857","time","39"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9793","time","39"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9921","time","39"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9857","time","40"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9793","time","40"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9921","time","40"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9849","time","41"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9783","time","41"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9915","time","41"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9849","time","42"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9783","time","42"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9915","time","42"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9834","time","43"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9765","time","43"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9903","time","43"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9834","time","44"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9765","time","44"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9903","time","44"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9834","time","45"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9765","time","45"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9903","time","45"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9834","time","46"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9765","time","46"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9903","time","46"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9826","time","47"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9756","time","47"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9897","time","47"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9818","time","48"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9746","time","48"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.989","time","48"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9818","time","49"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9746","time","49"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.989","time","49"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9818","time","50"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9746","time","50"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.989","time","50"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.981","time","51"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9737","time","51"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9884","time","51"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.981","time","52"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9737","time","52"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9884","time","52"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.981","time","53"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9737","time","53"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9884","time","53"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.981","time","54"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9737","time","54"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9884","time","54"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","55"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","55"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","55"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","56"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","56"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","56"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","57"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","57"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","57"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","58"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","58"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","58"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","59"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","59"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","59"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","60"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","60"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","60"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","61"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","61"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","61"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","62"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","62"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","62"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9803","time","63"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9728","time","63"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9878","time","63"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9795","time","64"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9718","time","64"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9872","time","64"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9795","time","65"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9718","time","65"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9872","time","65"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9795","time","66"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9718","time","66"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9872","time","66"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9787","time","67"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9709","time","67"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9865","time","67"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9787","time","68"
